Timestamp,Age,Income,Criminal Record,Release Date,Paid,Payment Date,Status,Comment
2025-04-05T11:59:45.087182,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T11:59:51.811381,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:00:01.725886,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:00:20.928089,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:00:36.630835,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:00:44.657337,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:00:58.287247,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:01:06.549131,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:02:50.099246,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:03:25.405049,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:03:34.956912,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:06:49.070189,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:07:02.185354,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:07:19.253776,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:07:28.558583,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:07:36.545164,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:07:48.190241,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:07:54.453803,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:08:33.367885,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:09:19.067913,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:09:35.564171,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:09:49.117119,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:10:00.416171,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:10:21.135157,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:10:37.935433,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:10:52.320328,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:11:11.411466,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:11:30.100252,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:12:06.939592,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:12:24.140175,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:12:32.036823,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:12:39.066021,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:12:44.742344,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:12:50.473158,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:12:57.006622,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:13:07.924557,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:13:15.873968,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:13:22.716332,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:14:03.223369,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:14:27.576988,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:15:18.393795,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:15:41.410863,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:15:58.415447,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:16:09.077733,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:16:17.013807,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:16:47.694804,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:17:10.327127,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:17:48.272906,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:18:07.811208,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:18:31.561312,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:18:37.688979,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:18:52.754668,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:19:00.017319,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:19:06.423990,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:19:15.693890,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:19:26.543448,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:19:39.136542,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:19:55.478536,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:20:03.451057,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:20:19.690308,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:20:46.824584,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:20:57.129037,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:21:16.927153,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:21:25.671123,9847894894698698,326362873621783638729381,False,,True,2025-04-05,Pending,"Wait.. . 9847894894698698 years old? Are you Vampire.. .Look, if our security cameras can't see you, we don't lend to vampires. They're night owls, and our office closes at 5. Anyway: Denied!"
2025-04-05T12:22:40.589576,30,10000000,False,,True,2025-04-05,Pending,"- You're still young, but maybe a little more responsible."
2025-04-05T12:23:43.304118,30,10000000,False,,True,2025-04-05,Pending,"- You're still young, but maybe a little more responsible."
2025-04-05T12:24:11.522490,34,12345678909876543456789,False,,True,2025-01-31,Loan Denied,- 64 days late? Are you sending the money by pigeon?
2025-04-05T12:25:31.161138,34,12345678909876543456789,False,,True,2025-01-31,Loan Denied,- 64 days late? Are you sending the money by pigeon?
2025-04-05T12:26:59.002787,40,50000,False,,True,2025-12-31,Approved," You probably have a yacht, but we're still not impressed."
2025-04-05T12:28:59.283957,30,10000,False,,True,2024-12-19,Loan Denied,- 107 days late? Are you sending the money by pigeon?
2025-04-05T12:32:13.000861,30,10000,False,,True,2024-12-19,Loan Denied,- 107 days late? Are you sending the money by pigeon?
2025-04-05T12:32:20.983165,30,10000,False,,True,2024-12-19,Loan Denied,- 107 days late? Are you sending the money by pigeon?
2025-04-05T12:32:24.217908,30,10000,False,,True,2024-12-19,Loan Denied,- 107 days late? Are you sending the money by pigeon?
2025-04-05T12:32:42.122493,30,10000,False,,True,2024-12-19,Loan Denied,- 107 days late? Are you sending the money by pigeon?
2025-04-05T12:32:52.597332,30,10000,False,,True,2024-12-19,Loan Denied,- 107 days late? Are you sending the money by pigeon?
2025-04-05T12:33:02.726659,30,10000,False,,True,2024-12-19,Loan Denied,- 107 days late? Are you sending the money by pigeon?
2025-04-05T12:33:24.866754,30,10000,False,,True,2024-12-19,Loan Denied,- 107 days late? Are you sending the money by pigeon?
2025-04-05T12:33:43.063464,30,10000,False,,True,2024-12-19,Loan Denied,- 107 days late? Are you sending the money by pigeon?
2025-04-05T12:34:06.441516,30,10000,False,,True,2024-12-19,Loan Denied,- 107 days late? Are you sending the money by pigeon?
2025-04-05T12:34:19.986719,30,10000,False,,True,2024-12-19,Loan Denied,- 107 days late? Are you sending the money by pigeon?
2025-04-05T12:34:32.219156,30,10000,False,,True,2024-12-19,Loan Denied,- 107 days late? Are you sending the money by pigeon?
2025-04-05T12:34:37.542857,30,10000,False,,True,2024-12-19,Loan Denied,- 107 days late? Are you sending the money by pigeon?
2025-04-05T12:34:48.037784,30,10000,False,,True,2024-12-19,Loan Denied,- 107 days late? Are you sending the money by pigeon?
2025-04-05T12:34:59.107509,30,10000,False,,True,2024-12-19,Loan Denied,- 107 days late? Are you sending the money by pigeon?
2025-04-05T12:35:06.677153,30,10000,False,,True,2024-12-19,Loan Denied,- 107 days late? Are you sending the money by pigeon?
2025-04-05T12:35:19.091171,30,10000,False,,True,2024-12-19,Loan Denied,- 107 days late? Are you sending the money by pigeon?
2025-04-05T12:35:25.702137,30,10000,False,,True,2024-12-19,Loan Denied,- 107 days late? Are you sending the money by pigeon?
2025-04-05T12:35:33.546757,30,10000,False,,True,2024-12-19,Loan Denied,- 107 days late? Are you sending the money by pigeon?
2025-04-05T12:36:06.638962,30,10000,False,,True,2024-12-19,Loan Denied,- 107 days late? Are you sending the money by pigeon?
2025-04-05T12:36:10.636025,30,10000,False,,True,2024-12-19,Loan Denied,- 107 days late? Are you sending the money by pigeon?
2025-04-05T12:48:59.335596,20,10,False,,True,2025-03-21,Loan Denied," This isn't a charity, buddy."
2025-04-05T12:49:47.411833,35,1234567,True,1999-09-09,False,,Loan Denied, You can't get a loan if you don't pay your debts.
2025-04-05T13:04:57.223116,50,9999,False,,True,9999-09-09,Approved,"with 50 You've seen some things, you know the drill."
2025-04-05T13:06:21.009450,50,99999,False,,True,9999-09-09,Approved,"with 50 years old You've seen some things, you know the drill."
2025-04-05T13:08:32.097035,30,3000000,False,,True,,Loan Denied, Loan Denied - Payment status unclear. Try again next time.
